Threshold,Target,Model,Metrics,Accuracy
3dB,ITR,KNN,AvgPower + DetectionPctVar + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,AvgPower + DetectionPctVar + StrongResponses,0.5238095238095238
3dB,ITR,KNN,AvgPower + DetectionPctVar + StrongResponses,0.2857142857142857
3dB,BCI,KNN,AvgPower + EarlyDetectionRatio + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,AvgPower + EarlyDetectionRatio + PowerSkewness,0.19047619047619047
3dB,BCI,KNN,AvgPower + EarlyDetectionRatio + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,AvgPower + EarlyDetectionRatio + RobustnessIndex,0.09523809523809523
3dB,BCI,KNN,AvgPower + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,AvgPower + EarlyDetectionRatio + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,AvgPower + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,ITR,KNN,AvgPower + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,AvgPower + PowerSkewness + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,AvgPower + PowerSkewness + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,AvgPower + PowerSkewness + FreqEntropy,0.7142857142857143
3dB,ITR,KNN,AvgPower + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,AvgPower + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,AvgPower + PowerSkewness + StrongResponses,0.2857142857142857
3dB,BCI,KNN,AvgPower + RobustnessIndex + FreqEntropy,0.7142857142857143
3dB,ITR,KNN,AvgPower + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,AvgPower + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,AvgPower + RobustnessIndex + StrongResponses,0.19047619047619047
3dB,BCI,KNN,AvgPower + FreqEntropy + StrongResponses,0.6190476190476191
3dB,ITR,KNN,AvgPower + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar,0.19047619047619047
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + PowerSkewness,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate,0.6666666666666666
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionPctVar,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionPctVar,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + EarlyDetectionRatio,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectionTime + EarlyDetectionRatio,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionTime + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectionTime + PowerSkewness,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionTime + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectionTime + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + FreqEntropy,0.6666666666666666
3dB,ITR,KNN,PowerVariability + DetectionTime + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + StrongResponses,0.3333333333333333
3dB,ITR,KNN,PowerVariability + DetectionTime + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionRate + DetectionPctVar,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectionRate + DetectionPctVar,0.5714285714285714
3dB,BCI,KNN,PowerVariability + DetectionRate + EarlyDetectionRatio,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectionRate + EarlyDetectionRatio,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionRate + PowerSkewness,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionRate + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionRate + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectionRate + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionRate + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectionRate + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionRate + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectionRate + StrongResponses,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionPctVar + EarlyDetectionRatio,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionPctVar + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectionPctVar + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectionPctVar + PowerSkewness,0.5238095238095238
3dB,BCI,KNN,PowerVariability + DetectionPctVar + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionPctVar + RobustnessIndex,0.47619047619047616
3dB,BCI,KNN,PowerVariability + DetectionPctVar + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectionPctVar + FreqEntropy,0.5238095238095238
3dB,BCI,KNN,PowerVariability + DetectionPctVar + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectionPctVar + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + EarlyDetectionRatio + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,PowerVariability + EarlyDetectionRatio + PowerSkewness,0.23809523809523808
3dB,BCI,KNN,PowerVariability + EarlyDetectionRatio + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,PowerVariability + EarlyDetectionRatio + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + EarlyDetectionRatio + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + EarlyDetectionRatio + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + EarlyDetectionRatio + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,PowerVariability + PowerSkewness + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,PowerVariability + PowerSkewness + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + PowerSkewness + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + PowerSkewness + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + PowerSkewness + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + RobustnessIndex + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + RobustnessIndex + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + RobustnessIndex + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + DetectionRate,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + DetectionRate,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + DetectionPctVar,0.38095238095238093
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + DetectionPctVar,0.19047619047619047
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + EarlyDetectionRatio,0.3333333333333333
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + PowerSkewness,0.19047619047619047
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + RobustnessIndex,0.38095238095238093
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectedTimePercentage + DetectionTime + StrongResponses,0.3333333333333333
3dB,ITR,KNN,DetectedTimePercentage + DetectionTime + StrongResponses,0.38095238095238093
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + DetectionPctVar,0.6190476190476191
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + DetectionPctVar,0.3333333333333333
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + PowerSkewness,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + PowerSkewness,0.38095238095238093
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + RobustnessIndex,0.6666666666666666
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + FreqEntropy,0.6666666666666666
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + FreqEntropy,0.47619047619047616
3dB,BCI,KNN,DetectedTimePercentage + DetectionRate + StrongResponses,0.6190476190476191
3dB,ITR,KNN,DetectedTimePercentage + DetectionRate + StrongResponses,0.3333333333333333
3dB,BCI,KNN,DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + DetectionPctVar + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,DetectedTimePercentage + DetectionPctVar + PowerSkewness,0.14285714285714285
3dB,BCI,KNN,DetectedTimePercentage + DetectionPctVar + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + DetectionPctVar + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,DetectedTimePercentage + DetectionPctVar + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + DetectionPctVar + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,DetectedTimePercentage + DetectionPctVar + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + DetectionPctVar + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness,0.14285714285714285
3dB,BCI,KNN,DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + EarlyDetectionRatio + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectedTimePercentage + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,ITR,KNN,DetectedTimePercentage + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectedTimePercentage + PowerSkewness + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,DetectedTimePercentage + PowerSkewness + RobustnessIndex,0.14285714285714285
3dB,BCI,KNN,DetectedTimePercentage + PowerSkewness + FreqEntropy,0.7142857142857143
3dB,ITR,KNN,DetectedTimePercentage + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectedTimePercentage + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectedTimePercentage + PowerSkewness + StrongResponses,0.23809523809523808
3dB,BCI,KNN,DetectedTimePercentage + RobustnessIndex + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,DetectedTimePercentage + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,DetectedTimePercentage + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,DetectedTimePercentage + RobustnessIndex + StrongResponses,0.14285714285714285
3dB,BCI,KNN,DetectedTimePercentage + FreqEntropy + StrongResponses,0.6190476190476191
3dB,ITR,KNN,DetectedTimePercentage + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,DetectionTime + DetectionRate + DetectionPctVar,0.42857142857142855
3dB,ITR,KNN,DetectionTime + DetectionRate + DetectionPctVar,0.5238095238095238
3dB,BCI,KNN,DetectionTime + DetectionRate + EarlyDetectionRatio,0.5714285714285714
3dB,ITR,KNN,DetectionTime + DetectionRate + EarlyDetectionRatio,0.42857142857142855
3dB,BCI,KNN,DetectionTime + DetectionRate + PowerSkewness,0.6666666666666666
3dB,ITR,KNN,DetectionTime + DetectionRate + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,DetectionTime + DetectionRate + RobustnessIndex,0.6666666666666666
3dB,ITR,KNN,DetectionTime + DetectionRate + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,DetectionTime + DetectionRate + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,DetectionTime + DetectionRate + FreqEntropy,0.5238095238095238
3dB,BCI,KNN,DetectionTime + DetectionRate + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectionTime + DetectionRate + StrongResponses,0.42857142857142855
3dB,BCI,KNN,DetectionTime + DetectionPctVar + EarlyDetectionRatio,0.38095238095238093
3dB,ITR,KNN,DetectionTime + DetectionPctVar + EarlyDetectionRatio,0.23809523809523808
3dB,BCI,KNN,DetectionTime + DetectionPctVar + PowerSkewness,0.42857142857142855
3dB,ITR,KNN,DetectionTime + DetectionPctVar + PowerSkewness,0.42857142857142855
3dB,BCI,KNN,DetectionTime + DetectionPctVar + RobustnessIndex,0.3333333333333333
3dB,ITR,KNN,DetectionTime + DetectionPctVar + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,DetectionTime + DetectionPctVar + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,DetectionTime + DetectionPctVar + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectionTime + DetectionPctVar + StrongResponses,0.38095238095238093
3dB,ITR,KNN,DetectionTime + DetectionPctVar + StrongResponses,0.23809523809523808
3dB,BCI,KNN,DetectionTime + EarlyDetectionRatio + PowerSkewness,0.47619047619047616
3dB,ITR,KNN,DetectionTime + EarlyDetectionRatio + PowerSkewness,0.19047619047619047
3dB,BCI,KNN,DetectionTime + EarlyDetectionRatio + RobustnessIndex,0.38095238095238093
3dB,ITR,KNN,DetectionTime + EarlyDetectionRatio + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,DetectionTime + EarlyDetectionRatio + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,DetectionTime + EarlyDetectionRatio + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,DetectionTime + EarlyDetectionRatio + StrongResponses,0.3333333333333333
3dB,ITR,KNN,DetectionTime + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectionTime + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,DetectionTime + PowerSkewness + RobustnessIndex,0.5238095238095238
3dB,BCI,KNN,DetectionTime + PowerSkewness + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,DetectionTime + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,DetectionTime + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectionTime + PowerSkewness + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectionTime + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,DetectionTime + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,DetectionTime + RobustnessIndex + StrongResponses,0.38095238095238093
3dB,ITR,KNN,DetectionTime + RobustnessIndex + StrongResponses,0.38095238095238093
3dB,BCI,KNN,DetectionTime + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectionTime + FreqEntropy + StrongResponses,0.42857142857142855
3dB,BCI,KNN,DetectionRate + DetectionPctVar + EarlyDetectionRatio,0.5238095238095238
3dB,ITR,KNN,DetectionRate + DetectionPctVar + EarlyDetectionRatio,0.09523809523809523
3dB,BCI,KNN,DetectionRate + DetectionPctVar + PowerSkewness,0.6190476190476191
3dB,ITR,KNN,DetectionRate + DetectionPctVar + PowerSkewness,0.5238095238095238
3dB,BCI,KNN,DetectionRate + DetectionPctVar + RobustnessIndex,0.7142857142857143
3dB,ITR,KNN,DetectionRate + DetectionPctVar + RobustnessIndex,0.47619047619047616
3dB,BCI,KNN,DetectionRate + DetectionPctVar + FreqEntropy,0.7619047619047619
3dB,ITR,KNN,DetectionRate + DetectionPctVar + FreqEntropy,0.5238095238095238
3dB,BCI,KNN,DetectionRate + DetectionPctVar + StrongResponses,0.6190476190476191
3dB,ITR,KNN,DetectionRate + DetectionPctVar + StrongResponses,0.23809523809523808
3dB,BCI,KNN,DetectionRate + EarlyDetectionRatio + PowerSkewness,0.38095238095238093
3dB,ITR,KNN,DetectionRate + EarlyDetectionRatio + PowerSkewness,0.3333333333333333
3dB,BCI,KNN,DetectionRate + EarlyDetectionRatio + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,DetectionRate + EarlyDetectionRatio + RobustnessIndex,0.38095238095238093
3dB,BCI,KNN,DetectionRate + EarlyDetectionRatio + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,DetectionRate + EarlyDetectionRatio + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectionRate + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,ITR,KNN,DetectionRate + EarlyDetectionRatio + StrongResponses,0.38095238095238093
3dB,BCI,KNN,DetectionRate + PowerSkewness + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,DetectionRate + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,BCI,KNN,DetectionRate + PowerSkewness + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,DetectionRate + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectionRate + PowerSkewness + StrongResponses,0.6190476190476191
3dB,ITR,KNN,DetectionRate + PowerSkewness + StrongResponses,0.47619047619047616
3dB,BCI,KNN,DetectionRate + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,DetectionRate + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,BCI,KNN,DetectionRate + RobustnessIndex + StrongResponses,0.5714285714285714
3dB,ITR,KNN,DetectionRate + RobustnessIndex + StrongResponses,0.3333333333333333
3dB,BCI,KNN,DetectionRate + FreqEntropy + StrongResponses,0.6190476190476191
3dB,ITR,KNN,DetectionRate + FreqEntropy + StrongResponses,0.42857142857142855
3dB,BCI,KNN,DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.5238095238095238
3dB,ITR,KNN,DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.14285714285714285
3dB,BCI,KNN,DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.14285714285714285
3dB,BCI,KNN,DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.6666666666666666
3dB,ITR,KNN,DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectionPctVar + PowerSkewness + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,DetectionPctVar + PowerSkewness + RobustnessIndex,0.42857142857142855
3dB,BCI,KNN,DetectionPctVar + PowerSkewness + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,DetectionPctVar + PowerSkewness + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,DetectionPctVar + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,DetectionPctVar + PowerSkewness + StrongResponses,0.19047619047619047
3dB,BCI,KNN,DetectionPctVar + RobustnessIndex + FreqEntropy,0.6666666666666666
3dB,ITR,KNN,DetectionPctVar + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,DetectionPctVar + RobustnessIndex + StrongResponses,0.5714285714285714
3dB,ITR,KNN,DetectionPctVar + RobustnessIndex + StrongResponses,0.2857142857142857
3dB,BCI,KNN,DetectionPctVar + FreqEntropy + StrongResponses,0.5714285714285714
3dB,ITR,KNN,DetectionPctVar + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.5714285714285714
3dB,ITR,KNN,EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,EarlyDetectionRatio + PowerSkewness + StrongResponses,0.5238095238095238
3dB,ITR,KNN,EarlyDetectionRatio + PowerSkewness + StrongResponses,0.19047619047619047
3dB,BCI,KNN,EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.5238095238095238
3dB,ITR,KNN,EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.2857142857142857
3dB,BCI,KNN,EarlyDetectionRatio + FreqEntropy + StrongResponses,0.47619047619047616
